seed,group,field,radius,method,available,guaranteed_receive,second_received,posterior_contains_truth,posterior_radius_m,posterior_diameter_m,posterior_area_m2,clear_ready,second_action_s,predicted_radius_m,predicted_J_s,selection_s,evaluated_candidates,completed,total_virtual_s,measures,clear_attempts,error
413021,edge,zero,1250.0,on_bearing,True,True,True,True,250.41561987839873,500.78982092851203,4507.420206350449,False,155.0,372.5005763540742,474.7504023133106,0.008784265000031155,1,True,277.373754,3,1,
413021,edge,zero,1250.0,fixed_flank,True,True,True,True,31.875437594708565,63.75087518941713,956.0729088697957,False,179.928557,44.11182694112398,381.02531104447814,0.010524316000100953,1,True,331.413302,3,1,
413021,edge,zero,1250.0,current,True,True,True,True,49.17942590633418,98.35885181266826,1526.5178394104887,False,137.125458,79.30060775209303,316.2948058011829,1.0978696249999302,129,True,286.330093,3,1,
413021,edge,zero,1250.0,shape,True,True,True,True,56.09761588350173,112.19523176700346,1693.0875289446317,False,136.169052,90.47341151162615,316.5810448026886,0.29220044299995607,31,True,279.73842,3,1,
413022,rotated,zero,1250.0,on_bearing,True,True,True,True,370.0011650026099,740.0023300052198,4939.901697831672,False,155.0,375.15014981785265,476.6051037379318,0.011768701999926634,1,True,330.163698,3,1,
413022,rotated,zero,1250.0,fixed_flank,True,True,True,True,15.430016250043264,30.860032500086525,409.21002686195413,True,179.928557,69.21110480992886,394.0960683542968,0.00955462499996429,1,True,279.989087,2,1,
413022,rotated,zero,1250.0,current,True,True,True,True,13.904608614812362,27.80921722962472,243.58067355991193,True,162.650623,97.17348762716027,375.394982971853,1.1944169500000044,129,True,226.263539,2,1,
413022,rotated,zero,1250.0,shape,True,True,True,True,13.843278978601512,27.686557957203025,205.40102075665266,True,161.503572,108.0758821201352,376.04602819291824,0.3121621539999069,31,True,216.585476,2,1,
413023,wrap,zero,1250.0,on_bearing,True,True,True,True,370.0011038703293,740.0022077406585,4957.336864451817,False,155.0,375.1546258143705,476.6082369354514,0.008527850999826114,1,True,308.171253,3,1,
413023,wrap,zero,1250.0,fixed_flank,True,True,True,True,16.237859335818303,32.47571867163652,373.0332806379166,True,179.928557,69.20065182725223,393.59274579839587,0.008975358000043343,1,True,284.704233,2,1,
413023,wrap,zero,1250.0,current,True,True,True,True,15.487131162309973,30.974262324619865,248.24408582115484,True,161.327817,99.09526052574752,375.7234876767312,1.068618878000052,129,True,230.431932,2,1,
413023,wrap,zero,1250.0,shape,True,True,True,True,16.70056020568431,33.40112041136862,243.84326253678913,True,162.02565,107.89688695842625,376.9714421312524,0.2857986230001188,31,True,226.110666,2,1,
413024,short_range,zero,1250.0,on_bearing,True,True,True,True,370.0011012014278,740.0022024028556,4957.458336961304,False,155.0,375.1537762725954,476.60764225625553,0.010545389000071737,1,True,325.970209,3,1,
413024,short_range,zero,1250.0,fixed_flank,True,True,True,True,28.65026476219218,57.30052952438436,85.62729463396249,False,179.928557,69.21513887682465,394.02582749318276,0.012432622999995147,1,True,368.165862,3,1,
413024,short_range,zero,1250.0,current,True,True,True,True,37.514501710326066,75.02900342065209,109.46319545906954,False,163.373299,94.67204033729718,375.59049335089185,1.269436153000015,128,True,334.288506,3,1,
413024,short_range,zero,1250.0,shape,True,True,True,True,42.65217037690495,85.3043407538099,129.04940107729072,False,161.485854,108.03307339603441,375.97654174299674,0.3015527600000496,31,True,329.957999,3,1,
413025,center,positive,1250.0,on_bearing,True,True,True,True,203.3688784206832,406.7377568413664,1424.599753006667,False,155.0,375.15491810498395,476.60844153888445,0.008996569999908388,1,True,233.126982,3,1,
413025,center,positive,1250.0,fixed_flank,True,True,True,True,23.591108267681793,47.182216535363494,629.0597266949446,False,179.928557,69.20297600917347,393.59433118910925,0.010863167000024987,1,True,299.178527,3,1,
413025,center,positive,1250.0,current,True,True,True,True,27.2138713360796,54.4277426721592,504.45634398099503,False,161.362991,101.24680165660688,375.5439345247425,1.1482214829998156,129,True,249.040785,3,1,
413025,center,positive,1250.0,shape,True,True,True,True,26.10730816498464,52.21461632996917,437.5612664201444,False,161.996345,107.83632464443329,376.90161629312047,0.26319686100009676,31,True,242.487273,3,1,
413026,edge,positive,1250.0,on_bearing,True,True,True,True,195.09619186662107,390.1920449112184,2741.02729396417,False,155.0,372.5005319277327,474.75037121487185,0.010662562000106846,1,True,250.448709,3,1,
413026,edge,positive,1250.0,fixed_flank,True,True,True,True,34.77338316028364,69.5467663205671,1035.8622763525395,False,179.928557,35.066135766286614,376.5024858449278,0.00817987000004905,1,True,318.795265,3,1,
