seed,N,baseline_s,candidate_s,delta_s,baseline_per_source_s,candidate_per_source_s
1830001430,16,2449.541893,2449.541893,0.0,153.0963683125,153.0963683125
1830001431,11,9634.386944,9510.468263,-123.9186809999992,875.8533585454545,864.588023909091
1830001432,12,10385.353444,10514.164995,128.81155099999887,865.4461203333334,876.1804162499999
1830001433,10,9624.083562,9624.083562,0.0,962.4083562,962.4083562
1830001434,14,10022.998127,10122.852205,99.85407799999848,715.9284376428571,723.0608717857142
1830001435,16,5090.501771,5094.817249,4.31547799999953,318.1563606875,318.4260780625
1830001436,10,10486.580138,9618.837169,-867.742968999999,1048.6580138,961.8837169000001
1830001437,13,10388.016107,10465.835137,77.81903000000057,799.078162076923,805.0642413076923
1830001438,15,8094.408639,8240.08675,145.67811100000017,539.6272426,549.3391166666667
1830001439,16,11386.003259,9871.01512,-1514.9881389999991,711.6252036875,616.938445
1830001440,11,9543.28978,10237.467296,694.1775160000016,867.571798181818,930.6788450909091
1830001441,16,5840.266398,5987.958874,147.69247600000017,365.016649875,374.247429625
1830001442,12,8557.150896,8803.255992,246.10509600000114,713.0959079999999,733.6046660000001
1830001443,10,15704.740263,16273.205958,568.4656950000008,1570.4740262999999,1627.3205958
1830001444,12,9322.889998,9323.194414,0.304415999999037,776.9074998333334,776.9328678333333
1830001445,14,10592.526863,10973.927044,381.4001810000009,756.6090616428571,783.8519317142857
1830001446,15,9701.94241,9556.264299,-145.67811099999926,646.7961606666667,637.0842866
1830001447,15,9339.517074,9289.365806,-50.15126799999962,622.6344716,619.2910537333333
1830001448,11,9227.433848,9227.433848,0.0,838.8576225454545,838.8576225454545
1830001449,14,10139.95255,10180.862788,40.91023800000039,724.282325,727.2044848571429
1830001450,11,9025.00734,8761.934423,-263.0729169999995,820.4552127272727,796.5394930000001
1830001451,13,10899.40365,11241.387554,341.9839040000006,838.4156653846154,864.7221195384616
1830001452,11,9267.590078,9267.590078,0.0,842.5081889090908,842.5081889090908
1830001453,13,8941.041886,8941.041886,0.0,687.7724527692309,687.7724527692309
1830001454,14,8318.991887,8265.669998,-53.32188900000074,594.2137062142857,590.4049998571428
1830001455,16,9582.004058,9720.56753,138.56347199999982,598.875253625,607.535470625
1830001456,13,8924.444534,9173.270142,248.8256079999992,686.4957333846154,705.6361647692307
1830001457,15,10810.771809,11198.362298,387.59048900000016,720.7181206,746.5574865333333
1830001458,12,9656.340808,9680.071335,23.73052699999971,804.6950673333334,806.67261125
1830001459,13,10115.28103,10445.01053,329.72949999999946,778.0985407692308,803.4623484615385
1830001460,15,10590.92179,10186.910973,-404.0108170000003,706.0614526666667,679.1273982
1830001461,14,9409.02208,9381.4911,-27.530980000001364,672.0730057142857,670.1065071428571
1830001462,12,8559.582381,8612.063574,52.48119299999962,713.29853175,717.6719645
1830001463,11,10364.53074,9765.863072,-598.667668,942.2300672727273,887.8057338181818
1830001464,13,11257.850643,10880.546861,-377.30378199999905,865.988511,836.9651431538462
1830001465,14,10111.333224,10044.093085,-67.24013899999954,722.2380874285715,717.4352203571428
1830001466,16,2449.094796,2449.094796,0.0,153.06842475,153.06842475
1830001467,14,10995.416276,11743.067484,747.6512079999993,785.3868768571429,838.7905345714286
1830001468,11,9205.169962,9502.414232,297.24426999999923,836.8336329090909,863.8558392727272
1830001469,13,9395.932648,9384.134093,-11.798554999999396,722.7640498461539,721.8564686923078
1830001470,10,10202.915807,10240.628499,37.71269200000097,1020.2915806999999,1024.0628499
1830001471,16,9087.894425,9080.487962,-7.4064630000011675,567.9934015625,567.530497625
1830001472,14,9441.296673,9689.808625,248.51195199999893,674.3783337857143,692.1291875
1830001473,10,11005.843038,11011.645184,5.802145999999993,1100.5843038,1101.1645184000001
1830001474,11,8838.172888,8830.593297,-7.579590999999709,803.4702625454545,802.7812088181818
1830001475,11,11660.011853,11157.372746,-502.6391070000009,1060.0010775454546,1014.3066132727272
1830001476,11,10115.082739,9640.054677,-475.0280619999994,919.5529762727273,876.368607
1830001477,14,9609.176367,9249.029767,-360.14660000000003,686.3697405,660.6449833571429
1830001478,12,8453.415446,8307.737335,-145.67811100000108,704.4512871666667,692.3114445833334
1830001479,16,12772.024641,11969.559959,-802.4646819999998,798.2515400625,748.0974974375
1830001480,14,10327.310349,10220.28791,-107.0224390000003,737.6650249285714,730.0205649999999
1830001481,12,10401.63992,10401.63992,0.0,866.8033266666666,866.8033266666666
1830001482,13,8918.998491,9558.359312,639.3608210000002,686.076807,735.2584086153846
1830001483,14,9988.909834,9705.785619,-283.1242149999998,713.4935595714286,693.2704013571429
1830001484,10,9729.497537,9916.600656,187.10311900000124,972.9497537,991.6600656
1830001485,15,9615.55584,9615.55584,0.0,641.037056,641.037056
1830001486,11,9206.328432,10702.968853,1496.640421,836.9389483636364,972.9971684545454
1830001487,11,9515.057234,9628.377269,113.32003500000064,865.005203090909,875.3070244545455
1830001488,10,11432.127518,11729.535453,297.4079350000011,1143.2127518,1172.9535453
1830001489,10,9539.870186,9539.870186,0.0,953.9870186,953.9870186
1830001490,10,9218.102654,9173.249838,-44.85281600000053,921.8102654,917.3249837999999
1830001491,13,12202.895528,12904.854763,701.9592350000003,938.6842713846153,992.6811356153846
1830001492,11,9515.612231,9330.693409,-184.91882199999964,865.0556573636363,848.2448553636364
1830001493,12,9591.608597,10143.050277,551.4416799999999,799.3007164166667,845.25418975
1830001494,10,10144.609544,9962.960615,-181.64892900000086,1014.4609544000001,996.2960615
1830001495,16,10239.093168,9051.95811,-1187.1350579999998,639.943323,565.747381875
1830001496,15,9217.104759,8823.727267,-393.3774919999996,614.4736506,588.2484844666667
1830001497,10,10177.69049,10177.69049,0.0,1017.7690490000001,1017.7690490000001
1830001498,12,9049.618212,8575.902132,-473.71608000000015,754.1348509999999,714.658511
1830001499,10,9628.815773,9719.348429,90.5326559999994,962.8815773,971.9348428999999
1830001500,10,12629.945494,13610.394221,980.4487270000009,1262.9945493999999,1361.0394221000001
1830001501,11,10524.957589,10374.522518,-150.43507099999988,956.8143262727273,943.1384107272727
1830001502,10,10019.974165,10200.957634,180.9834690000007,1001.9974165,1020.0957634
1830001503,13,11139.499872,11139.499872,0.0,856.8846055384615,856.8846055384615
1830001504,15,9571.97583,9420.119991,-151.85583899999983,638.131722,628.0079994
1830001505,13,10666.014734,10583.215215,-82.79951900000015,820.4626718461539,814.0934780769231
1830001506,14,10345.228705,11055.425807,710.1971020000001,738.9449075,789.6732719285714
1830001507,12,9796.058671,9956.210087,160.1514159999988,816.3382225833334,829.6841739166666
1830001508,10,9994.365419,9482.843141,-511.52227800000037,999.4365419,948.2843141
1830001509,14,11608.800553,11073.250305,-535.5502479999996,829.2000394999999,790.9464503571428
1830001510,11,9550.707278,8816.074309,-734.6329690000002,868.2461161818181,801.4613008181818
1830001511,14,10824.491794,11123.054096,298.5623020000003,773.1779852857143,794.503864
1830001512,10,12244.245815,11647.891404,-596.3544110000003,1224.4245815,1164.7891404
1830001513,10,9750.289397,9649.772933,-100.51646400000027,975.0289397,964.9772933
1830001514,10,8784.310343,8880.490594,96.18025100000159,878.4310343,888.0490594
1830001515,13,10074.718589,10352.823734,278.10514499999954,774.978353,796.3710564615384
1830001516,14,9799.100118,8951.443601,-847.6565169999994,699.9357227142857,639.3888286428572
1830001517,11,10257.902997,10257.902997,0.0,932.536636090909,932.536636090909
1830001518,15,12664.225711,11957.679656,-706.5460549999989,844.2817140666666,797.1786437333334
1830001519,16,7518.133945,7522.303817,4.169872000000396,469.8833715625,470.1439885625
1830001520,16,4348.371703,5355.421595,1007.049892,271.7732314375,334.7138496875
1830001521,16,12287.326976,12857.164824,569.8378479999992,767.957936,803.5728015
1830001522,11,8726.287836,8945.813804,219.52596799999992,793.2988941818181,813.2558003636364
1830001523,14,8990.076028,9245.391492,255.31546400000116,642.1482877142856,660.3851065714287
1830001524,12,10976.7438,10976.7438,0.0,914.72865,914.72865
1830001525,12,9690.537954,10446.329073,755.7911190000013,807.5448295,870.52742275
1830001526,13,8876.95773,8697.266447,-179.6912830000001,682.8429023076923,669.020495923077
1830001527,12,13177.615076,12904.466368,-273.1487080000006,1098.1345896666667,1075.3721973333334
1830001528,16,7257.06979,6990.702662,-266.36712799999987,453.566861875,436.918916375
1830001529,13,9869.641376,10212.144149,342.50277300000016,759.2031827692307,785.5495499230769
1830001530,15,9205.035233,9781.219164,576.1839309999996,613.6690155333333,652.0812776
1830001531,16,9735.256898,10559.499971,824.2430729999996,608.453556125,659.9687481875
1830001532,16,4754.628889,4579.205479,-175.42340999999942,297.1643055625,286.2003424375
1830001533,11,9980.140072,9278.178657,-701.9614149999998,907.285461090909,843.4707870000001
1830001534,16,2422.409444,2422.409444,0.0,151.40059025,151.40059025
1830001535,12,9343.583219,9245.425112,-98.15810699999929,778.6319349166666,770.4520926666668
1830001536,13,9031.770534,9031.770534,0.0,694.7515795384614,694.7515795384614
1830001537,10,9661.302067,9515.623956,-145.67811100000108,966.1302067,951.5623956
1830001538,11,9011.86603,9011.86603,0.0,819.2605481818181,819.2605481818181
1830001539,16,6217.316873,6739.731455,522.4145820000003,388.5823045625,421.2332159375
1830001540,11,9358.051326,10047.72047,689.6691439999995,850.7319387272728,913.4291336363636
1830001541,12,10721.637955,10714.001071,-7.636883999999554,893.4698295833333,892.8334225833333
1830001542,14,9772.801797,11306.30921,1533.5074129999994,698.0572712142857,807.5935149999999
1830001543,12,9924.531717,10334.922474,410.39075700000103,827.04430975,861.2435395000001
1830001544,11,9861.957856,9145.858792,-716.099064,896.5416232727274,831.4417083636364
1830001545,12,10985.587736,11004.302882,18.71514600000046,915.4656446666667,917.0252401666667
1830001546,10,9162.76096,9109.439071,-53.32188899999892,916.2760959999999,910.9439071
1830001547,14,10254.357081,10619.066415,364.7093339999992,732.4540772142857,758.5047439285714
1830001548,12,10759.802907,10584.653142,-175.14976500000012,896.6502422499999,882.0544285
1830001549,16,8240.31004,7663.452647,-576.8573930000002,515.0193775,478.9657904375
1830001550,10,9089.935698,9158.393469,68.45777100000123,908.9935697999999,915.8393469
1830001551,14,13358.547972,14934.008566,1575.4605940000001,954.181998,1066.7148975714285
1830001552,12,9495.324428,9508.988891,13.664463000000978,791.2770356666666,792.4157409166668
1830001553,11,9443.690715,9443.690715,0.0,858.5173377272728,858.5173377272728
1830001554,12,9280.079887,9227.499448,-52.58043899999939,773.3399905833334,768.9582873333334
1830001555,11,10276.486216,10260.76149,-15.724725999998554,934.2260196363636,932.7964990909092
1830001556,15,12098.141887,12206.580596,108.43870900000002,806.5427924666667,813.7720397333334
1830001557,12,10609.348,10579.64478,-29.70321999999942,884.1123333333334,881.637065
1830001558,12,8548.904578,8781.08487,232.18029200000092,712.4087148333333,731.7570725
1830001559,11,9768.036954,9683.361198,-84.67575599999873,888.0033594545454,880.3055634545454
1830001560,12,10449.37324,10629.621274,180.24803399999837,870.7811033333334,885.8017728333333
1830001561,10,9320.091172,9109.575266,-210.51590600000054,932.0091172,910.9575265999999
1830001562,13,8589.978463,8453.897999,-136.08046399999876,660.767574076923,650.2998460769231
1830001563,15,10002.674113,10157.624602,154.95048900000074,666.8449408666667,677.1749734666666
1830001564,10,8915.052419,8737.362843,-177.68957599999885,891.5052419,873.7362843000001
1830001565,13,9638.506476,9585.481731,-53.02474500000062,741.4235750769232,737.3447485384615
1830001566,11,8994.118175,9139.796286,145.67811100000108,817.6471068181818,830.8905714545455
1830001567,14,9514.390035,9555.279068,40.88903299999947,679.5992882142857,682.5199334285714
1830001568,16,4754.511171,5014.777061,260.2658899999997,297.1569481875,313.4235663125
1830001569,11,9369.978722,9653.082258,283.10353600000053,851.8162474545454,877.5529325454546
1830001570,13,8531.914095,8539.236894,7.322798999999577,656.3010842307692,656.8643764615384
1830001571,13,9901.246189,9723.800376,-177.44581300000027,761.6343222307692,747.9846443076923
1830001572,13,10172.733168,10220.419705,47.68653699999959,782.5179360000001,786.1861311538462
1830001573,11,9422.829805,9282.135469,-140.69433599999866,856.6208913636364,843.8304971818183
1830001574,15,8392.983023,8521.134924,128.15190099999927,559.5322015333334,568.0756616
1830001575,15,9468.678894,9468.678894,0.0,631.2452596,631.2452596
1830001576,12,9498.774202,9796.826671,298.0524690000002,791.5645168333334,816.4022225833334
1830001577,12,9743.131566,9759.151948,16.02038200000061,811.9276305,813.2626623333334
1830001578,10,8933.69112,8920.870642,-12.820477999999639,893.369112,892.0870642
1830001579,10,9653.868246,9621.329523,-32.53872299999966,965.3868246,962.1329523
1830001580,12,9738.742322,10053.079537,314.33721499999956,811.5618601666666,837.7566280833333
1830001581,13,10545.66677,10531.884135,-13.782634999999573,811.2051361538462,810.1449334615385
1830001582,15,9327.635014,8543.519676,-784.1153379999996,621.8423342666666,569.5679784
1830001583,10,9497.096252,9491.392815,-5.703437000000122,949.7096251999999,949.1392814999999
1830001584,12,12483.167357,12199.382654,-283.7847030000012,1040.2639464166666,1016.6152211666666
1830001585,12,10030.834254,9975.443834,-55.39041999999972,835.9028545,831.2869861666667
1830001586,13,9004.391946,9468.624042,464.23209599999973,692.6455343076923,728.3556955384615
1830001587,16,6196.561941,7235.878016,1039.3160749999997,387.2851213125,452.242376
1830001588,12,9612.360431,9555.687413,-56.6730179999995,801.0300359166666,796.3072844166667
1830001589,15,9256.011887,9311.298553,55.28666599999997,617.0674591333334,620.7532368666667
1830001590,14,11134.079699,11134.079699,0.0,795.2914070714286,795.2914070714286
1830001591,11,9899.80337,9882.383202,-17.42016799999874,899.9821245454546,898.398472909091
1830001592,16,9228.260028,10084.489647,856.2296189999997,576.76625175,630.2806029375
1830001593,12,10307.565398,10550.597135,243.03173699999934,858.9637831666668,879.2164279166667
1830001594,14,8673.549264,8546.28256,-127.26670399999966,619.5392331428571,610.4487542857142
1830001595,14,10069.599288,10199.809614,130.21032600000035,719.257092,728.5578295714286
1830001596,15,14180.902337,14179.946614,-0.955722999999125,945.3934891333333,945.3297742666667
1830001597,13,9559.299517,9340.485233,-218.81428400000004,735.330732076923,718.498864076923
1830001598,14,8434.070397,8063.815336,-370.25506099999984,602.4335997857143,575.9868097142856
1830001599,13,10707.990944,10461.492106,-246.49883799999952,823.691611076923,804.730162
1830001600,12,9348.673946,9374.689289,26.01534299999912,779.0561621666667,781.2241074166667
1830001601,13,10588.744113,9752.084404,-836.6597090000014,814.518777923077,750.1603387692307
1830001602,13,9192.341815,9216.633777,24.29196199999933,707.1032165384615,708.971829
1830001603,11,10182.908951,10054.545737,-128.36321399999906,925.7189955454545,914.0496124545455
1830001604,16,5123.575687,6746.33238,1622.7566930000003,320.2234804375,421.64577375
1830001605,10,11318.82617,11796.308065,477.481894999999,1131.882617,1179.6308064999998
1830001606,13,8876.094076,8653.584109,-222.50996699999996,682.7764673846153,665.660316076923
1830001607,16,8883.003925,8883.003925,0.0,555.1877453125,555.1877453125
1830001608,14,9797.160228,10018.844682,221.6844540000002,699.7971591428571,715.6317630000001
1830001609,11,9585.255384,9587.993225,2.7378410000001168,871.3868530909091,871.6357477272727
1830001610,10,9315.976614,9313.138907,-2.8377069999987725,931.5976613999999,931.3138907
1830001611,13,10601.617106,10596.792478,-4.824628000000303,815.5090081538461,815.1378829230769
1830001612,15,9288.096279,9309.266195,21.16991600000074,619.2064186,620.6177463333333
1830001613,13,9366.658562,9410.011923,43.353360999999495,720.5121970769231,723.847071
1830001614,10,9883.874241,9991.505743,107.63150200000018,988.3874241,999.1505743
1830001615,14,9509.165382,9940.227911,431.0625290000007,679.2260987142856,710.0162793571428
1830001616,15,9165.888837,9342.642392,176.75355499999932,611.0592558000001,622.8428261333333
1830001617,11,11714.65962,11593.018283,-121.64133700000093,1064.9690563636364,1053.9107529999999
1830001618,13,8463.921238,8262.863352,-201.0578860000005,651.0708644615386,635.6048732307693
1830001619,14,9744.515291,9902.913847,158.3985560000001,696.0368065,707.3509890714286
1830001620,12,11143.367722,11143.367722,0.0,928.6139768333334,928.6139768333334
1830001621,14,9654.828067,9654.828067,0.0,689.6305762142857,689.6305762142857
1830001622,14,9578.142877,10142.39125,564.2483730000004,684.1530626428572,724.4565178571429
1830001623,12,9594.437786,9691.21112,96.77333399999952,799.5364821666667,807.6009266666666
1830001624,11,9673.277967,10186.833992,513.5560249999999,879.3889060909091,926.0758174545455
1830001625,11,9313.623386,9412.337302,98.71391600000061,846.693035090909,855.6670274545454
1830001626,13,8470.948452,8284.043194,-186.90525800000069,651.6114193846154,637.2340918461539
1830001627,12,9743.45111,9895.232514,151.78140399999938,811.9542591666667,824.6027095
1830001628,12,9162.551939,9102.174696,-60.37724300000082,763.5459949166667,758.514558
1830001629,13,10277.046911,11542.842155,1265.7952440000008,790.542070076923,887.910935
1830001630,11,9139.731187,9139.731187,0.0,830.8846533636363,830.8846533636363
1830001631,16,7543.943322,7534.020744,-9.922577999999703,471.496457625,470.8762965
1830001632,16,11518.635194,9914.964435,-1603.6707590000005,719.914699625,619.6852771875
1830001633,11,9284.516967,9301.144485,16.627518000001146,844.0469969999999,845.5585895454547
1830001634,11,9382.728183,9382.728183,0.0,852.9752893636363,852.9752893636363
1830001635,14,11392.67749,12975.679075,1583.001585,813.7626778571429,926.8342196428572
1830001636,14,10104.055921,9995.549252,-108.50666899999851,721.7182800714285,713.9678037142858
1830001637,13,9904.455685,9294.396335,-610.0593500000014,761.8812065384616,714.9535642307692
1830001638,15,9943.285076,9689.842608,-253.44246799999928,662.8856717333333,645.9895072
1830001639,16,8941.541056,9060.538257,118.99720100000013,558.846316,566.2836410625
1830001640,11,9092.50766,9521.93868,429.43102,826.5916054545454,865.630789090909
1830001641,11,11091.560772,11143.838791,52.278018999999404,1008.3237065454546,1013.0762537272727
1830001642,15,8958.162144,8958.162144,0.0,597.2108096,597.2108096
1830001643,12,9816.334042,9605.457351,-210.8766910000013,818.0278368333334,800.4547792499999
1830001644,14,12616.337781,13253.387963,637.050181999999,901.1669843571428,946.6705687857142
1830001645,15,9963.981518,9937.991208,-25.990310000001045,664.2654345333334,662.5327472
1830001646,11,9396.473436,9496.925642,100.45220599999993,854.2248578181818,863.3568765454546
1830001647,11,10443.395643,10417.253664,-26.141978999999992,949.3996039090908,947.0230603636363
1830001648,13,9168.841696,9725.410213,556.5685169999997,705.295515076923,748.1084779230769
1830001649,14,9731.302588,9769.448661,38.14607299999989,695.0930420000001,697.8177615000001
1830001650,15,10367.464633,10666.220346,298.75571300000047,691.1643088666666,711.0813564
1830001651,12,9761.576619,10262.549837,500.973218000001,813.4647182499999,855.2124864166667
1830001652,15,9376.001581,9215.759988,-160.24159300000065,625.0667720666667,614.3839992
1830001653,14,10875.265044,10898.614946,23.34990199999993,776.8046459999999,778.4724961428572
1830001654,15,8319.613126,9352.896664,1033.2835379999997,554.6408750666667,623.5264442666667
1830001655,13,9603.621333,9603.621333,0.0,738.7401025384614,738.7401025384614
1830001656,13,13643.175158,13643.175158,0.0,1049.4750121538461,1049.4750121538461
1830001657,12,10390.848925,10189.769896,-201.07902900000045,865.9040770833334,849.1474913333333
1830001658,10,9003.426588,9344.738186,341.31159800000023,900.3426588,934.4738186000001
1830001659,10,9536.751109,9903.810207,367.0590979999997,953.6751109,990.3810207
1830001660,15,9651.653181,10292.078363,640.4251820000009,643.4435454,686.1385575333334
1830001661,13,9201.54066,9558.055569,356.51490899999953,707.81082,735.2350437692307
1830001662,12,11371.884194,10249.535154,-1122.349040000001,947.6570161666667,854.1279294999999
1830001663,16,9602.441584,9706.971077,104.529493,600.152599,606.6856923125
1830001664,12,10018.716158,10017.704997,-1.0111609999985376,834.8930131666666,834.8087497500001
1830001665,15,11127.04582,11127.04582,0.0,741.8030546666666,741.8030546666666
1830001666,16,2197.012256,2171.965516,-25.046739999999772,137.313266,135.74784475
1830001667,16,10750.64932,11301.338408,550.6890879999992,671.9155825,706.3336505
1830001668,11,10128.692133,10188.408878,59.71674499999972,920.7901939090909,926.218988909091
1830001669,12,9290.116432,9670.896566,380.7801339999987,774.1763693333334,805.9080471666666
1830001670,12,8323.725516,8469.403627,145.67811099999926,693.6437930000001,705.7836355833333
1830001671,13,11938.98434,12354.75536,415.7710199999983,918.3834107692309,950.3657969230769
1830001672,16,6299.200945,6150.316067,-148.88487799999984,393.7000590625,384.3947541875
1830001673,11,9670.924188,9670.924188,0.0,879.1749261818183,879.1749261818183
1830001674,14,10332.64092,9596.078333,-736.5625870000003,738.04578,685.4341666428571
1830001675,16,8247.289624,8658.554052,411.2644280000004,515.4556015,541.15962825
1830001676,13,10501.712892,9425.92148,-1075.7914119999987,807.8240686153846,725.0708830769231
1830001677,13,11150.566372,12178.257232,1027.6908600000006,857.7358747692307,936.7890178461538
1830001678,11,9402.961058,9402.961058,0.0,854.8146416363637,854.8146416363637
1830001679,15,10380.304353,10077.961038,-302.3433150000001,692.0202902,671.8640692
1830001680,10,13899.82155,13914.859558,15.038007999999536,1389.9821550000001,1391.4859558
1830001681,16,6777.086156,6935.954591,158.8684349999994,423.56788475,433.4971619375
1830001682,10,8775.048719,8774.030876,-1.0178429999996297,877.5048719,877.4030876
1830001683,10,10009.23818,9411.399474,-597.8387060000005,1000.923818,941.1399474
1830001684,15,9443.998033,8856.527112,-587.4709210000001,629.5998688666666,590.4351408
1830001685,13,9913.250105,9951.515053,38.264948000000004,762.5577003846154,765.5011579230769
1830001686,14,8438.935177,8453.66086,14.725683000000572,602.7810840714285,603.8329185714285
1830001687,10,10234.323444,9754.911692,-479.411752,1023.4323443999999,975.4911692
1830001688,12,10050.830878,10299.715724,248.88484599999902,837.5692398333334,858.3096436666666
1830001689,12,11573.451889,10740.441654,-833.0102349999997,964.4543240833333,895.0368045
1830001690,15,8590.554718,8474.622155,-115.9325630000003,572.7036478666666,564.9748103333333
1830001691,16,10903.231676,10903.231676,0.0,681.45197975,681.45197975
1830001692,16,11957.206439,13725.838738,1768.6322990000008,747.3254024375,857.864921125
1830001693,10,9932.420765,10051.062525,118.64175999999861,993.2420765,1005.1062525
1830001694,13,8726.422044,8919.178009,192.75596499999847,671.2632341538463,686.090616076923
1830001695,10,12141.012246,11574.408893,-566.6033530000004,1214.1012246,1157.4408893
1830001696,16,5379.765521,4943.77064,-435.99488100000053,336.2353450625,308.985665
1830001697,14,11018.537077,10949.10323,-69.43384700000024,787.0383626428572,782.0788021428572
1830001698,15,8874.47085,8783.381073,-91.08977699999923,591.63139,585.5587382
1830001699,10,9881.003032,9881.003032,0.0,988.1003032000001,988.1003032000001
1830001700,12,9695.887972,9106.214523,-589.6734489999999,807.9906643333334,758.85121025
1830001701,15,9465.01226,9517.053274,52.04101400000036,631.0008173333333,634.4702182666666
1830001702,11,8811.282319,8811.282319,0.0,801.0256653636363,801.0256653636363
1830001703,10,11885.568333,11748.026353,-137.54197999999997,1188.5568332999999,1174.8026353
1830001704,16,6899.820464,7207.307973,307.4875089999996,431.238779,450.4567483125
1830001705,14,9104.772826,9093.517137,-11.25568899999962,650.3409161428572,649.536938357143
1830001706,13,8404.54551,8225.110743,-179.43476700000065,646.5035007692308,632.7008263846153
1830001707,15,10609.390299,10639.788131,30.397831999998743,707.2926866,709.3192087333333
1830001708,11,10848.086838,9786.273062,-1061.813775999999,986.1897125454544,889.6611874545455
1830001709,10,9575.728406,9575.728406,0.0,957.5728406000001,957.5728406000001
1830001710,13,10254.170082,10254.170082,0.0,788.782314,788.782314
1830001711,16,7181.106534,7062.228366,-118.87816799999928,448.819158375,441.389272875
1830001712,16,7576.120094,8763.169793,1187.0496989999992,473.507505875,547.6981120625
1830001713,12,9427.274248,10038.219755,610.9455070000004,785.6061873333333,836.5183129166667
1830001714,13,8431.156447,9017.671394,586.5149470000015,648.5504959230768,693.6670303076924
1830001715,12,10393.367687,10651.345858,257.97817100000066,866.1139739166666,887.6121548333334
1830001716,11,10552.895434,10437.026397,-115.86903700000039,959.3541303636364,948.8205815454545
1830001717,14,9894.470004,9907.208163,12.738158999998632,706.7478574285715,707.6577259285714
1830001718,13,8184.683271,8272.599037,87.91576600000008,629.5910208461538,636.3537720769231
1830001719,14,13445.782118,15618.858737,2173.0766190000013,960.4130084285714,1115.6327669285715
1830001720,14,9700.484711,10042.997209,342.51249800000005,692.8917650714285,717.3569434999999
1830001721,16,7808.828877,7397.022559,-411.8063179999999,488.0518048125,462.3139099375
1830001722,11,10937.76579,10758.481799,-179.28399100000024,994.3423445454545,978.0437999090908
1830001723,15,10381.615222,10332.45975,-49.15547200000037,692.1076814666667,688.83065
1830001724,14,9211.288759,9307.527549,96.23879000000125,657.9491970714286,664.8233963571429
1830001725,11,11193.719267,11577.061768,383.3425009999992,1017.6108424545455,1052.4601607272728
1830001726,11,8806.871686,8806.871686,0.0,800.6246987272727,800.6246987272727
1830001727,15,9673.443219,9456.406387,-217.03683199999978,644.8962146,630.4270924666667
1830001728,11,11767.375019,11767.375019,0.0,1069.7613653636363,1069.7613653636363
1830001729,11,9145.478531,9145.478531,0.0,831.4071391818183,831.4071391818183
1830001730,13,8328.41735,8214.017044,-114.40030599999955,640.6474884615384,631.8474649230769
1830001731,14,12083.166808,12247.256749,164.08994100000018,863.0833434285714,874.8040535
1830001732,11,9572.847104,9504.516966,-68.33013800000117,870.2588276363637,864.0469969090908
1830001733,10,9306.558188,9247.891419,-58.666769000001295,930.6558188000001,924.7891419
1830001734,12,10049.25767,10780.475948,731.2182779999985,837.4381391666667,898.3729956666666
1830001735,12,9572.412735,9570.799538,-1.6131970000005822,797.70106125,797.5666281666666
1830001736,10,11456.092201,10022.534035,-1433.558165999999,1145.6092201,1002.2534035000001
1830001737,10,10128.968475,10153.622808,24.654333000000406,1012.8968474999999,1015.3622808
1830001738,12,8632.264637,8681.680548,49.41591100000005,719.3553864166666,723.473379
1830001739,16,9101.722246,9456.80967,355.0874240000012,568.857640375,591.050604375
1830001740,14,11976.224534,13977.941307,2001.7167729999983,855.4446095714286,998.4243790714285
1830001741,13,9652.18362,9729.711129,77.52750899999955,742.4756630769231,748.4393176153845
1830001742,16,3198.327011,3314.436027,116.10901600000034,199.8954381875,207.1522516875
1830001743,11,11337.04916,11142.275748,-194.77341200000046,1030.6408327272727,1012.9341589090909
1830001744,12,9705.515629,9850.614022,145.09839300000021,808.7929690833333,820.8845018333333
1830001745,11,9465.049809,9479.093354,14.04354500000045,860.4590735454545,861.7357594545455
1830001746,14,10030.646841,10079.355672,48.70883099999992,716.4747743571428,719.9539765714286
1830001747,12,9636.698688,10314.007148,677.3084600000002,803.058224,859.5005956666668
1830001748,14,9987.87532,9987.87532,0.0,713.4196657142857,713.4196657142857
1830001749,12,10839.580285,10640.668956,-198.91132900000048,903.2983570833334,886.722413
1830001750,11,8502.561396,8381.456196,-121.10519999999997,772.9601269090908,761.9505632727272
1830001751,14,10964.7886,12082.626545,1117.8379449999993,783.1991857142857,863.0447532142856
1830001752,15,12371.083063,12367.744598,-3.338465000000724,824.7388708666666,824.5163065333332
1830001753,12,9392.467934,9398.751392,6.283457999999882,782.7056611666667,783.2292826666667
1830001754,12,8108.023689,8253.7018,145.67811100000108,675.66864075,687.8084833333334
1830001755,11,9272.796717,9317.183661,44.38694399999986,842.9815197272727,847.0166964545454
1830001756,11,9867.500016,9205.133673,-662.3663429999997,897.045456,836.8303339090909
1830001757,14,9457.750057,9502.028718,44.278661000000284,675.5535755,678.716337
1830001758,16,3775.820418,3796.630606,20.81018800000038,235.988776125,237.289412875
1830001759,14,9206.507483,9226.425201,19.917718000000605,657.6076773571428,659.0303715
1830001760,14,9857.919663,9857.919663,0.0,704.1371187857143,704.1371187857143
1830001761,12,11088.583055,11351.533885,262.9508300000016,924.0485879166666,945.9611570833334
1830001762,11,8762.611757,8905.23101,142.61925299999893,796.6010688181818,809.5664554545455
1830001763,13,9440.603764,9435.077847,-5.525916999999026,726.2002895384614,725.775219
